lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
426209				(go⁵³) ndeĩ⁵⁵	bolt (the door)	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1644.03	5.11.9	Dwellings	0
416079				(gũ¹³kɛʔ⁵³)dʑauʔ⁵³	crow (of hens)	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1427.03	2.2.4.1	Particular birds	0
432819	273,m		65:273,65:5705	(kha⁵³) dõ⁵⁵	open (the mouth)	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1785.03	6.2.2.6.1	Open	0
404877				(khõ⁵⁵mba⁵³)ʂɑʔ⁵³	pull down (a house)		1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1175.03	6.2.2.3.1	Push	0
424325				(kø¹³) kɑ̃⁵⁵	dry (clothes) in the sun	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1604.03	6.6	Verbs requiring liquids	0
427225				(kø¹³) puʔ⁵³	put on (another layer of cloth	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1665.03	6.17	Putting	0
404834				(kø¹³) ʂɑʔ⁵³	unseam (clothing)		1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1174.03	5.11.8.2.1	Clothes (general)	0
408382	m,m,2256			(la¹³ ndʑo⁵⁵) kø̃¹³	wear (a bracelet)	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1254.03	6.2.2.1	Assorted action verbs	0
382596			65:5885,65:m	(la¹³) tsɑ⁵⁵	at the bottom of (a hill)	prep	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0730.03	10.0	Grammatical Words	0
416128				(le⁵⁵kɛʔ⁵³)dʑɑuʔ⁵³	meow	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1428.03			0
428546				(mbᴜ⁵⁵koʔ⁵³)dʑe⁵³	slough off (of a snake)	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1693.03	3.2.11	Ground/Earth/Soil/Dirt	0
432590			65:682,65:5852	(miʔ⁵³) dɑuʔ⁵³	blink / wink	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1780.03	1.2.6.12	Blink/Wink	0
387965				(mɪ⁵³tɕiʔ⁵³)	classifier for people	clf	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0835.03	10.1.3	Classifiers	0
390870				(ndzᴜ⁵³) tɕha⁵⁵ (tɕiʔ³⁵)	team (of oxen)	clf	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0904.03	10.1.1	Prepositions	0
382441	2484,m,m			(nɑ̃¹³khɛ⁵⁵) xɑuʔ²³¹	under (the sky)	prep	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0727.03	9.2.2	Down	0
382387	2484,m			(nɑ̃⁵⁵) nõ¹³	in (the sky)	prep	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0726.03	10.1.1	Prepositions	0
430629				(n̥ɑuʔ⁵³) ɕhe⁵³	blow (one's nose)	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1738.03	1.3.1.4	Blow	0
426254				(pa²³¹) tɑʔ⁵³	tie (a cow) to	v.	1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1645.03	6.13.1	Tying	0
403016				(pha⁵⁵tshu⁵³)ʑuʔ⁵³	swing / sway		1826	Tibetan (Batang)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1135.03	6.7.4	Regular, Cyclic, Smoothly	0
