lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
15604	1431,366			(mjaŋ³³) tsham³³	mane (of horse, lion)		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	8.1.6	1.6.1	Body Hair/Fur	0
15501	p,1715,1715			a³¹ xam⁵⁵ xam⁵⁵	yawn	v.	886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	3.7.16	1.3.1.3	Yawn/Gape	0
15666	2131			a⁵⁵ |tʃhou⁵³ |tʃhou⁵³	sneeze		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	11.3	1.8.2.1	Sneeze	0
15434	m,m			jaŋ³¹ kaŋ³¹	bosom		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	1.9	1.4.4.2	Bosom/Lap	0
15529	288,2000			jaŋ³¹ kaŋ³¹	chest		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	5.1	1.4.4.3	Chest	0
15600	288,2000,363			jaŋ³¹-kaŋ³¹ mou⁵⁵	chest hair		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	8.1.3.2	1.4.4.5	Chest Hair	0
15641	650			je̱i⁵⁵	urine		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	9.7.1	1.8.4	Urine/Piss	0
15670	1108			ji:³¹	laugh		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	11.9	1.8.8.1	Laugh/Smile	0
15511	1108			ji:³¹	smile	v.	886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	3.9.4	1.8.8.1	Laugh/Smile	0
15468	m			jo:⁵⁵	look	v.	886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	3.4.9	1.2.6.11	Behold	0
15628	232,459			jou³³ khjaŋ³³	spinal cord		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	9.1.1	1.4.8.2	Spine/Backbone	 1
15629	232,459			jou³³ khjaŋ³³	marrow		886	Lashi	44	6.1.1	Burmish	Dai 89 Lash	DQ-Lashi	9.1.2	1.6.3.5	Marrow	0
