lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
573675				(lɤ-) ɕe	enter	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0841			0
573746				(nɯ-) βde	throw away	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1000			0
573664				(tɯrɣi) χtɤr	sow	vt	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0819			0
573830				aci	get wet	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1174			0
573404				akhu	shout	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0220			0
573712				akhu	call	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0929			0
573301				aku ɲɯmŋɤm	have a headache	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0004			0
573610				alɯlɤt	fight	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0682			0
574017				amɲɤm	flat		2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1577			0
573327				andzɯqoʁ	belch	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0061			0
573611				anɯmqɤj	fight	v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0683			0
573716				anɯɣro	play		2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0938			0
573835				armbat	close to, intimate with	be v	2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1184			0
574087				armbat	near		2177	rGyalrong (Maerkang Japhug Shaerzong (B))	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1757			0
