lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
416716				hzæ tshaŋ ptɕæ	marry	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1441.05	6.19	Social action	0
407147				hər	twist (hemp fibers) between the palms		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1225.05	6.7.6	Circularly	0
404554				hər hər	step on / tread		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1168.05	6.7.4	Regular, Cyclic, Smoothly	0
428638				hət	take off (clothes)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1695.05	6.21	Acquisitions	0
351056				hȵæ mæ	genitals (female)	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0118.05	1.9.1	Egg	0
370424				ja rtaŋ	eaves	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0496.05	5.11.9.3.2	External	0
399534	663			jak	beautiful		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1060.05	7.1.3	Human qualities and appearance	0
401181	663			jak	beautiful / pleasant to the eyes		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1093.05	7.1.3	Human qualities and appearance	0
399116	663,m			jak kə	good		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1052.05	9.6.1.1	Positive Qualities	0
393415				jan	other person(s)	pron	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0941.05	8.1	Abstract Entities	0
382756				jar	upwards	adv	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0733.05	9.2.1	Up	0
382213				jar wɕok	upper part of / upper reaches	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0722.05	9.2.1	Up	0
395328				jaŋ mo	wide / broad	adj	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0976.05	9.7.2	Verbs referring to size/shape	0
397281	2789,s			jaŋ mo	light (weight)		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1015.05	7.1.11.1	Light	0
430086				jet tɕhe	believe / trust	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1725.05	8.3.1.12.1	Know, Believe	0
367844				ji	oil (vegetable)	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0446.05	1.6.4.1	Oil/Grease	0
378391				jon tan	learning / knowledge	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0650.05	8.3.1.12.1	Know, Believe	0
375394				jop tɕhən	stirrup	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0592.05			0
431832				jot	have (money)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1764.05	8.2	Abstract verbs	0
431888				jot	there are (people)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1765.05	9.2.7	Extent	0
431942				jot	there are (trees on the mountain)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1766.05	10.0	Grammatical Words	0
431996				jot	have (eyes)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1767.05	8.2	Abstract verbs	0
432045				jot	there is (water in the bowl)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1768.05	9.2.7	Extent	0
406341				joŋ	come out		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1208.05	6.7.2	Outward	0
416985				joŋ	enter (a house)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1447.05	6.7.1	Inward	0
418993				joŋ	come	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1491.05	6.7.1	Inward	0
378027				jək ɣe	character / word	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0643.05	1.10	Mind	0
378078				jək ɣe	letter	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0644.05	5.1	Waste products	0
425432				jən	be	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1628.05	10.4.1.1	Grammatical case	0
393947				ka	that side / there	dem	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0951.05	10.1	Ontological	0
393998				ka mo	that (way) / (like) that	dem	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0952.05	10.1	Ontological	0
372339				ka r to	light / lamp	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0533.05	7.1.11.1	Light	0
367998				ka ra	sugar	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0449.05	3.1.6.2	Other ground and milled food	0
396834				ka ro	white		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1006.05	9.4	Colors	0
376676				kak li	hoe	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0617.05	5.3	Diseases	0
365071				kam mbo	peach	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0392.05	3.1.5	Fruits and vegetables	0
393731				kan næ	that	dem	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0947.05	10.1	Ontological	0
393838				kan tsho	those	dem	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0949.05	10.4.3.2	Demonstrators	0
420394				kap	cover up (objects)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1520.05	5.8	Religion	0
419452				kat	split open / rend	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1500.05	6.9.3	Chop, slice	0
345561			65:5897	kaŋ	snow	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0012.05	3.2.1	Weather and seasons	0
393891				kaŋ	there	dem	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0950.05	9.2.7	Extent	0
395707	135			kaŋ	full	adj	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0984.05	1.1.3.2	Satiated/Full/Enough	0
417481				kaŋ	dig / excavate	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1458.05	6.11	Digging, excavation	0
420290	135			kaŋ	full, be / filled up	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1518.05	1.1.3.2	Satiated/Full/Enough	0
394161				kaŋ næ	where	intg	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0955.05	10.5.3	WH words	0
348318				ke xaŋ	street	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0065.05	9.10.1	Roads and Ways	0
389643				kha kaŋ	square (area unit for selling cloth)	clf	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0874.05	9.7.1	Shape and size	0
418192				kha lak ʂo	warm oneself by (a fire)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1474.05	7.1.2.3	Temperature	0
407200				kha len	promise / consent		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1227.05	8.5.16	Dedicate	0
410894				kha lo nkhor	turn over (on bed)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1310.05	6.7.6	Circularly	0
352947				kha lət	sputum	nbp	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0155.05	1.8.3	Spit/Saliva	0
415338				kha ndzi	avoid certain food (because of	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1411.05	6.2	Action Verbs with Patient	0
349412				kha rpə	beard / moustache / goatee	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0086.05	1.2.5.5	Beard/Moustache/Facial Hair	0
383060				kha rtsaŋ	yesterday	n/adv	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0739.05	9.1.3	Days	0
375495				kha ræ	manger	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0594.05			0
362628	2279,m			kha ta	crow	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0339.05	2.2.4.1	Particular birds	0
367432				kha ti xa ro	fungus (edible)	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0438.05	3.1.7	Fungi	0
352999	273,1631			kha tɕhə	saliva	nbp	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0156.05	1.8.3	Spit/Saliva	0
426072	273,m			kha wɕa	rinse (the mouth)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1641.05	6.6	Verbs requiring liquids	0
432821	273,m		65:273,65:5705	kha ɣdaŋ	open (the mouth)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1785.05	6.2.2.6.1	Open	0
373318				khak ɣᴀ	spoon	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0552.05	5.5	Cooking Implements	0
374684				khap	needle	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0578.05	5.1	Waste products	0
411419				khar khar	separate	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1321.05	6.10.4	Intentional separation - Sort	0
431525			65:5849	khen	rely / lean on	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1757.05	6.2	Action Verbs with Patient	0
402461				kher rcçaŋ	alone		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1123.05	7.1.6.1	Single/part/few	0
378650				khet	riddle	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0655.05			0
404420				khet	guess (a riddle)		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1165.05	8.3.1.12.1	Know, Believe	0
407247				khi wlaŋ	hit (a person)		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1228.05	6.8	Striking, hitting verbs	0
380478				khi ȵən	danger	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0690.05			0
383111				khi ȵən khar	day before yesterday	n/adv	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0740.05	1.5.3.2	Five	0
368100				kho	soup	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0451.05	5.5	Cooking Implements	0
395757			65:m,65:5843	khok rtoŋ	empty	adj	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0985.05	7.1.2.1	Quantity - general	0
400602				khom	idle / not busy		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1081.05	9.6.2.2	Negative Human Qualities	0
418663				khom	idle, be / unoccupied	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1484.05	9.6.2.2	Negative Human Qualities	0
405338				khom ndʐi ji	make a row, racket		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1185.05	6.14	Construction	0
407530				khon ndʐi ji	fight	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1234.05	6.5	Fighting	0
346444				khoŋ	cave / hole	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0029.05	3.2.7	Cracks/Chasms/Crevices	0
380637				khoŋ	gap / crevice	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0693.05	3.2.7	Cracks/Chasms/Crevices	0
374106				khu mo	tube (bamboo) for blowing on a fire	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0567.05			0
427268				khu ɣə	ache (head)	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1666.05	1.1.5.1	Sick/Hurt/Ache	0
349305	273			khæ	mouth	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0084.05	1.3.1	Mouth	0
373057				khæ lep	lid / cover	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0547.05	5.1	Waste products	0
365478				khæ mbe rta rgæ	walnut	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0400.05	3.1.4	Seeds and flowers, nuts	0
400318				khæ tsæ	hot / spicy		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1075.05			0
422962				khæ wcçæ ji	embrace a child cheek to cheek	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1575.05	1.2.5.2	Jaw/Cheek	0
423426				khæ wdzok	dye	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1584.05	5.1	Waste products	0
362899				khə juk	cuckoo	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0344.05	2.2.4.1	Particular birds	0
393038				khə rgo	he	pron	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0934.05	4.1	Pronouns	0
350848				khə tshər	fist	n	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0114.05	1.5.1.1.1	Fist	0
393148				khə tɕho	they	pron	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0936.05	4.1	Pronouns	0
403769				khər	carry (a child) on the back)		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1151.05	6.2.2.2.1	Carry	0
428044				ko	hear	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1682.05	1.2.7.4	Hear/Listen	0
391483				kom bæ	step / stride	clf	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	0916.05	6.7.4	Regular, Cyclic, Smoothly	0
429451				kom dʐi	accustomed to, be / habit of, ha	v.	1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1712.05	10.1.1	Prepositions	0
406476	2256			kon	wear (a garment)		1848	Tibetan (Alike)	24	2.1.2.1	Tibetan	Huang and Dai 92 TBL	TBL	1211.05	6.2.2.1	Assorted action verbs	0
