lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
61207				chidowa	drying rack over fireplace		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.2.1	Up	0
168289				chik-e	cold and damp [it is cold]	vs.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		7.1.2.3	Temperature	0
61205				chikto	shrew		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		2.1.1	Rodents	0
61211				chimo	year after next		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.1.2	Months and Years	0
61209				chindi	day after tomorrow		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.5.3.2	Five	0
61208				chinipu	below		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.2.2	Down	0
61210				chipp-u	meet	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.2	Action Verbs with Patient	0
61213				chiss-u	sweep	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.2.2.5.3	Sweep	0
61206				chitt-u	not like sth. <hate>		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.5.3.2	Five	0
61212				chiy-u	close	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.2.2.6.2	Close	0
61234				cho	peak, top		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.10.5	Places in general, countries	0
61238				chodowa luŋˍ	flint		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		3.2.9	Rocks and minerals	0
61235	731			chok◦chome	finger		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.5.6	Finger/Toe	0
61236				choŋma	aunt (FyZ)		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		4.7.1	Previous generation	0
61237	42,1444,m			cho◦do◦wa	grease, fat		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.6.4.1	Oil/Grease	0
61219				chubui	ashes		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		3.2.12.2	Fire, flames, and burnt things	0
61220				chuburi	far		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.2.4	Apart	0
61217				chuchuppa	sharp pointed		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.9.2	Carve, shave	0
61214				chui	bottom (of a container)		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.2.2	Down	0
61215				chukisipˍ	poor		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.6.2.2	Negative Human Qualities	0
61216	1794,m			chuks-a	cough	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.8.3.3	Cough	0
61221	2742,m			chum◦bo	mortar (for pounding)		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		5.5	Cooking Implements	0
61222	m,413			chum◦ri	waist		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.4.6	Waist	0
61218				chupˍ	pot, pan		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		5.5	Cooking Implements	0
61224				churkhi	wrinkle		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.6.2	Negative Qualities	0
61223				churˍ	rope bridge		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		5.11.4	Rope	0
168290				chus-e	late [it is late]	vs.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.1.1	Adverbial uses	0
61225	2632			chuwi	rat <mouse>		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		2.1.1	Rodents	0
61189				chəm-a	dance	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.7.9	Manner is primary	0
61190				chər-u	cut fodder	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.9.3	Chop, slice	0
61191				chərə khiy-u	sting [the wound stung]	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		2.4.2	Sting	0
61192				chəu	sugarcane		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		3.1.5	Fruits and vegetables	0
61157				ci	poison		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.4	Harm	0
61165				cibaipˍ	short		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.7.2	Verbs referring to size/shape	0
61162				cicha	little	n.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.7.2	Verbs referring to size/shape	0
61163				cicicha	very little		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		7.1.2.2	Degree	0
61158				cikippa	flea		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		2.2.6	Insects, Arachnids, and Worms	0
61160	1326,1019			cik◦sˍ	kidney		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.7.5	Kidney	 4
61166	x			cima	small		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.7.2	Verbs referring to size/shape	0
61164				ciphˍ	bedbug		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		2.2.6	Insects, Arachnids, and Worms	0
61169				cirs-u	drain off	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.2.4	Apart	0
61170	m,572			cis◦khilə	intestines		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.7.7	Intestines/Bowels/Guts	 5
168285				ciy-a khat-a	wet [is wet]	vs.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.6	Verbs requiring liquids	0
168286				ciy-e	wet [it is wet]	vs.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.6	Verbs requiring liquids	0
61161				ciŋŋ-u	strong <to last>		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.6.1.1	Positive Qualities	0
61168	223,232			ci◦rə	back / spine		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.4.8	Back	0
61185				cokowapˍ	constipation		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.7.7	Intestines/Bowels/Guts	0
61184				cou	bird		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		2.2.4	Birds (in general)	0
61187				coŋgilˍ	soybean		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		3.1.4	Seeds and flowers, nuts	0
61186	m,2123,s			co◦kho◦ma	stomach		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		1.7.6	Stomach	 6
61086				cucuma luŋˍ	whetstone <sharpen>		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		5.11.5.4	Workshop use/Equipment	0
61177				cumsosə	things, baggage		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		8.1	Abstract Entities	0
61172				cunamə	winter		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.1.2	Months and Years	0
61953				cundulumə	hundred		822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		9.9	Numbers and numeric expression	0
61173				cunə cucuuna tuw-a	sit on one's heels	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.1.1.4.1	Sit	0
61176				cuphu dur-u	endure cold	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.2	Action Verbs with Patient	0
61174				cups-u	load (a basket)	v.	822	Kulung	76	2.3.2	Southern Kiranti	Rai 75 Kul	RPHH-Kul		6.2.2.1	Assorted action verbs	0
