lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
559566				ámǒ	mother		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0738			0
559565				ápó	father		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0736			0
560091				áqɑ́stí	increase	v	2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	2001			0
559754				ǎχpʰjípʰjə̂	fall upside down	v	2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1157			0
559951				bêr	thin (and flat)		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1617			0
559771				bjé	skilful		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1191			0
559998			65:5883	bjǽ	outside		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1742			0
559615				bjə̂m	swift		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0866			0
559515				bré	rope		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0614			0
559881				bró	horse		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1450			0
559802				brǽvlâ	clever		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1260			0
559965				brǽvlâ	cunning		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1660			0
559877				bə́jǒ	worm		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1442			0
559885				bə́lé	cattle		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1455			0
559491				bə́rzé	knife		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0561			0
559918				bə́rə̌	snake		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1527	2.1.6.1	Snake	0
559492				bə̌rzéjô	handle, haft		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0562			0
559508				bə̌rzéjə́m	sheath		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0599			0
559910				bɑ́bə́	butterfly		2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	1511			0
559521				çsû	alive	be v	2148	rGyalrong (Jinchuan Guaninqiao Wobzi)	78	3.3.1	rGyalrong	Nagano 2013 rGyDB	YN-RGLD	0635			0
