lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
371775				(cim⁵³) kɑ⁵⁵xuʔ⁵⁵	garden (plot)	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0522.20	9.10.4	Farm/Agricultural places	0
382404	2473			(muʔ⁵⁵) mɯ³¹dɑm⁵³	in (the sky)	prep	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0726.20	10.1.1	Prepositions	0
382458	2473			(muʔ⁵⁵)bɑŋ³¹	under (the sky)	prep	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0727.20	9.2.2	Down	0
382508				(muʔ⁵⁵)dɑm⁵³	on (the wall)	prep	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0728.20	10.1.1	Prepositions	0
387623				(tiʔ⁵⁵) sɑn⁵⁵mɯ⁵⁵	one hundred thousand	num	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0828.20	9.9	Numbers and numeric expression	0
387727				(tiʔ⁵⁵) tu⁵⁵mɯ⁵⁵	ten million	num	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0830.20	9.9	Numbers and numeric expression	0
387676				(tiʔ⁵⁵)ɕɑ⁵⁵mɯ⁵⁵	million	num	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0829.20	9.9	Numbers and numeric expression	0
366263				(ɑŋ⁵⁵) mɯn⁵⁵	awn of wheat	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0415.20	3.1.8	Other wild plants	0
353269				(ɑŋ⁵⁵) sɑʔ⁵⁵	sound	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0161.20	9.3	Sounds	0
373229				(ɕɑm⁵³) sɯm⁵⁵	handle (of a knife)	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0550.20	5.1	Waste products	0
401759				a³¹du⁵³	suitable		1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1106.20	9.6.1.1	Positive Qualities	0
346304				a³¹pɪaʔ⁵⁵	cliff	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0026.20	3.2.5	Landforms and geographical features	0
351434				bin⁵⁵mɑ⁵⁵	scar	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0125.20	1.6.5.3	Skin Blemish/Freckle	0
412451	2158			bi⁵³	give	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1345.20	6.23	Giving	0
429172				bi⁵³	breastfeed / suckle	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1706.20	1.4.4.3	Chest	0
429979				bi⁵³	offer / dedicate	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1723.20	8.5.11	Formulaic	0
423759				bjɯʔ⁵⁵	dissolve	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1592.20	6.6.2	Dissolve	0
350966				bjɯ⁵³	genitals (male)	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0116.20	1.9.1	Egg	0
424528				blu⁵⁵	consult / discuss	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1608.20	6.2.2.2	Move an object	0
414715				blɔn⁵³	alive, become / active	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1396.20	1.1.2.1	Life/Live/Alive	0
421194				blɔŋ⁵³	crawl (of insects)	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1537.20	6.7.9	Manner is primary	0
431585				blɛ·m⁵³	overflow / spill	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1758.20	6.6	Verbs requiring liquids	0
404005	2018			blɑt⁵⁵	plait	v	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1156.20	1.2.3.2	Queue/Braid	0
404055				blɑt⁵⁵	weave (a basket)		1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1157.20	5.1	Waste products	0
388288				blɑŋ⁵³	classifier for knives	clf	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0847.20	10.1.3	Classifiers	0
406638				buʔ⁵⁵	puncture (sthg.)		1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1214.20	10.5.2	Grammatical functions	0
365493				bu⁵³	walnut	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0400.20	3.1.4	Seeds and flowers, nuts	0
416272				bu⁵³	moo	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1431.20			0
368741				bø⁵³	silk	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0463.20			0
378296				bɔ³¹kɑ⁵⁵	pen (writing instrument)	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0648.20	5.1	Waste products	0
351485				bɔŋ⁵⁵dʑi⁵⁵liʔ⁵⁵	measles	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0126.20	5.3	Diseases	0
410670				bɔʔ⁵⁵	ferment	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1304.20	3.1.10	Verbs involving plants	0
429611				bɔʔ⁵⁵	blind, be	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1715.20	1.2.6.14.2	Blind	0
382022				bɔʔ⁵⁵ɹɑp⁵⁵	surroundings	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0719.20			0
406759				bɛn⁵³	infect		1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1217.20	1.1.5.1	Sick/Hurt/Ache	0
391600				bɛn⁵⁵	sheet (of paper)	clf	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0839.20	5.11.9.4	Furnishings	0
411251	2189			bɛɹ⁵³	fly	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1318.20	2.2.6	Insects, Arachnids, and Worms	0
422258				bɛʔ⁵⁵	break / smash (a bowl)	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1560.20	9.5	Change of state	0
393318			73:all+LOC	bɯi⁵³tɑʔ⁵⁵	we all	pron	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0939.20	4.1	Pronouns	0
395857				bɯm⁵³	many / much	adj	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0987.20	9.9	Numbers and numeric expression	0
411616				bɯm⁵³	hatch / incubate	v.	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1326.20	1.1.2	Life/Breathe/Exist	0
388640				bɯm⁵⁵	pile (of excrement)	clf	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0855.20	6.2.2.1	Assorted action verbs	0
363581				bɯ³¹dɑn⁵³	earthworm	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0363.20	2.2.6	Insects, Arachnids, and Worms	0
397760	50			bɯɹ⁵³	fat		1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1024.20	1.6.4	Fat/Be Fat	0
397811	50			bɯɹ⁵³	fat (pig)		1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	1025.20	1.6.4	Fat/Be Fat	0
436954	2178			bɯ⁵³	snake	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0347.20	2.1.6.1	Snake	0
360960	3629,m			bɯ⁵³tɑi⁵⁵	dragon	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0306.20	2.1.5	Dragon	0
379499	3629			bɯ⁵³|ɹɛn⁵³	god of rain / Dragon King	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0671.20	5.8.1.1	Deities/Spiritual Beings	0
384093	3629			bɯ⁵³|ɹɛn⁵³	year of the dragon	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0759.20	9.1.2	Months and Years	0
437004				bɯ⁵³ɕɯ⁵⁵ɹi⁵³	lizard	n	1816	Dulong	38	4	Nungic	Huang and Dai 92 TBL	TBL	0348.20	2.1.6	Reptiles and Amphibians	0
