lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
236669				-ah	at		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		10.0	Grammatical Words	0
244605				-angin	like (as)		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		8.3.1.1.1	Like	0
246260				-chungah	on		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		10.1.1	Prepositions	0
253173				-hnêna	with (accompaniment)		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		10.1.1	Prepositions	0
244956				â	mad (insane)		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		8.3.1.11.3	Thrilled, Dizzy	0
241790				ab̥angin	from		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		10.1.1	Prepositions	0
242550				achanve	half		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		9.8	Measure Words	0
237442				ahmain	before		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		9.1.5	Other Intervals	0
251400				ahovin	together		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		10.1.1	Prepositions	0
251806	4504,4519			ai◦eng	turmeric		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		3.1.6.1	Spices	0
239591				ânchhelawh	curse	v	976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		8.5.1	Scold	0
253827				anmahni	they		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		4.1	Pronouns	0
257067				ârâwnpa	peacock		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		2.2.4.1	Particular birds	0
256486				arpui	hen		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		2.1.10	Fowl (i.e. Domestic Birds)	0
255874	1600,m			âr◦notê	chicken		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		2.1.10	Fowl (i.e. Domestic Birds)	0
255907	1600,1634			ar◦pa	cock		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		2.1.10	Fowl (i.e. Domestic Birds)	0
259955	2300,1019			ar◦si	star	n	976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		3.2.2	Planets/Meteorological objects/Sky	0
171946	1600,300			ar◦tui	egg		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL				0
249308	2142			au	shout	v	976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		8.5.4.1	Loud	0
237339				avângin	because		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		10.1.2.2	Subordination	0
237081				aw	be		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		10.4.1.1	Grammatical case	0
252181	4503			aw	voice	n	976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		8.5.5	Sounds	0
253642				aw	yes		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		1.5.3.2	Five	0
237507				awi	believe		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		8.3.1.12.1	Know, Believe	0
249679				awka	speech		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		1.8.7	Speak/Say/Tell	0
240507	4478			awl	easy		976	Lushai [Mizo]	70	1.2.2	Central Chin	Marrison 67 Naga	GEM-CNL		9.6.1.1	Positive Qualities	0
