lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
341891				(e-)we	she		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		4.1	Pronouns	0
340781				(h)a:ka:	granary		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		5.11.9.5	Outdoor/Temporary structures	0
342144	m,2587			(h)a:◦pag	sweep		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		6.2.2.5.3	Sweep	0
339795				(i)yu	beer		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		3.1.6.3	Juices, beers, etc.	0
341161				(i)yu	liquor		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		3.1.6.3	Juices, beers, etc.	0
342011				(ka-ti-)ing	some		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		9.9	Numbers and numeric expression	0
339883	m,2658,m,m			(ma:◦sa:ng) ha:r-ra	branch		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.5.3.1	Limb/Branch	0
341588				(r/l)ui	pour		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		6.6	Verbs requiring liquids	0
340153				(ta:)la:	continually (suffix denoting continuity)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		9.5	Change of state	0
341655				(ting) ting	put on (dress)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		6.17	Putting	0
340544				ã	exist		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.1.2.3	Existence	0
342512				a	yes		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.5.3.2	Five	0
342187				a khu	straw		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		3.1.6.2	Other ground and milled food	0
341149				ã-ã	light	adj	1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		7.1.11.1	Light	0
340036				a:	child		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.5.3.2	Five	0
340852				ã:	have (to possess)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		8.2	Abstract verbs	0
340994				a:	infant		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		4.2.11	Stages of growth	0
342016				a:	son		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		4.7.3	Later generation	0
341683				a: khra:	rap		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		9.3	Sounds	0
340258				a: nya:ng	daughter-in-law		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		4.7.4	Related by marriage	0
339699				a:-a:	baby		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		4.2.11	Stages of growth	0
341348				a:-a:	narrow		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		9.7.2	Verbs referring to size/shape	0
341971				a:-a:	slim		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		7.1.3	Human qualities and appearance	0
342494				a:-a:	young		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		7.1.8.3	Neutral term	0
341018				a:-hu	interrogate		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		8.5.7.1	Ask	0
340363				a:-rã	disease (infantile)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.1.5.1	Sick/Hurt/Ache	0
340995				a:-rã:	diseases (infantile)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.1.5.1	Sick/Hurt/Ache	0
341977	549,549			a:-◦a:	small		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		9.7.2	Verbs referring to size/shape	0
340472				a:bam-tha:	eaves		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		5.11.9.3.2	External	0
339771				a:bla:	bean (dwarf)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		3.1.4	Seeds and flowers, nuts	0
342133				a:bra:ng	support (back up)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		6.16	Holding	0
341342				a:brang a:hling	fingernail		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.5.10.1	Fingernail	0
340255				a:du	niece (daughter of sister)		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		4.7.3	Later generation	0
340847				a:gum	hatch		1800	Darang [Taraon]	6	1.1.2	Deng	Anonymous xx Tar	NEFA-Taraon		1.1.2	Life/Breathe/Exist	0
